NAME	TITLE	SCORE	
HK2		0.007456179	
AACS		0.0074462565	
HLA-F-AS1		0.007438974	
CA5B		0.0074115503	
CNDP2		0.0074061234	
C8orf76		0.007372869	
SIGLEC12		0.0073605124	
CSDE1		0.007345265	
EIF2B5		0.0073338305	
WDPCP		0.007311419	
MIR1180		0.0073060696	
RP11-803B1.8		0.0072921934	
RP11-498C9.15		0.0072838357	
RPL36AP15		0.0072660437	
CTA-204B4.2		0.0072585237	
LOXL2		0.0072545465	
RP11-98D18.9		0.0072300583	
RNU6-3P		0.0072132186	
RP11-53B2.6		0.0071905856	
GEMIN4		0.007190522	
SGCB		0.0071827485	
CD7		0.0071725133	
NBPF2P		0.0071685947	
ELAC2		0.0071543697	
DIS3L2		0.0071403054	
ZNF362		0.007136671	
NICN1		0.0071350993	
ZNF587B		0.0071228095	
COA6		0.007119091	
OVGP1		0.0070973397	
RP11-66N11.8		0.0070846397	
MRPL40		0.007082222	
PDCD1LG2		0.0070715346	
MBD4		0.0070642554	
AC092566.1		0.0070627755	
ZNF148		0.0070604347	
PHLPP1		0.0070590395	
MCCC2		0.00705664	
MAP3K13		0.007055949	
RP11-105N14.1		0.007044828	
C3orf18		0.0070355907	
CTC-444N24.11		0.0070335455	
ASRGL1		0.007025725	
DND1P1		0.006997647	
DSTYK		0.006986932	
AC093642.5		0.0069610346	
LINC01003		0.006952967	
TNFRSF10D		0.0069487323	
PWP2		0.0069482373	
ATP5F1		0.0069357743	
CTC-428G20.6		0.00691867	
BAIAP2		0.00691133	
GLCE		0.0069078295	
MRPS27		0.006905852	
RP11-83N9.5		0.0069052665	
AP001062.7		0.006894964	
CYB5B		0.0068899794	
RP11-400L8.2		0.00688769	
INIP		0.006883572	
RBBP9		0.006874948	
FAM168B		0.0068724896	
PIP5K1B		0.006869112	
WDR45B		0.0068590203	
CRNKL1		0.006841302	
MAP7D3		0.0068393345	
KIR2DP1		0.0068232054	
RNU6-1223P		0.0067934208	
FGD6		0.0067784763	
JUN		0.006755848	
ZNF263		0.006747649	
NT5DC3		0.0067337872	
RP11-505P4.6		0.006721906	
USP30		0.006716515	
AMZ2		0.0066779978	
NOP16		0.006627523	
AC159540.1		0.0066274344	
FGFR1OP		0.006618959	
DSCR3		0.0066068643	
B3GNT2		0.0065898383	
CEP55		0.0065759937	
RP11-26J3.3		0.0065697795	
POLR3C		0.0065658977	
RNU6-48P		0.006565871	
QDPR		0.006545454	
RP4-791M13.3		0.0065386887	
USP49		0.0065380423	
DHX30		0.0065336484	
EPHB2		0.006532642	
NF1		0.0065306635	
AIM1		0.006525654	
ALKBH1		0.006525635	
KLF7-IT1		0.0065200133	
AC008746.12		0.006514652	
ZNF486		0.0065144543	
ITGAD		0.0065102265	
USP7		0.0064880406	
CTA-246H3.11		0.006478989	
RP9		0.006466903	
RP11-577H5.1		0.0064654336	
KARS		0.0064569158	
TMPRSS13		0.0064434526	
RP11-62H7.2		0.006440466	
DERL3		0.0064361375	
RP11-645C24.5		0.006433083	
TMEM192		0.006425861	
CTC-428H11.2		0.0064202985	
LINC01481		0.0064183623	
WDR90		0.0064086663	
SEPT9		0.006406429	
CTC-559E9.1		0.0063899984	
CTD-2659N19.9		0.0063865385	
GGACT		0.0063731903	
RP11-535A5.1		0.00635957	
UBAP2L		0.00634768	
MYCL		0.0063349837	
CA13		0.006327401	
NEFH		0.00631515	
RP4-798A10.2		0.0063077128	
ALKBH2		0.0062919497	
IGHV3-72		0.00629131	
PPT2		0.0062862555	
NUDT9		0.0062816897	
ZNF542P		0.006275285	
BAZ2B		0.006273218	
ADNP-AS1		0.0062616854	
ZNF324B		0.0062558013	
CTB-50L17.14		0.0062452345	
CLCN6		0.0062347534	
AC091814.2		0.0062071877	
DHODH		0.006200498	
SRCAP		0.0061999466	
OSBPL9		0.006192458	
RP11-356J5.12		0.0061741276	
SLX4IP		0.006156953	
ATL3		0.0061518336	
RBMX2		0.0061432975	
RP11-458D21.5		0.0061432035	
OR8R1P		0.006130348	
CCNE1		0.0061197947	
CTB-152G17.6		0.0061100977	
RBM26-AS1		0.006099673	
ZNF584		0.0060995477	
TAMM41		0.006069629	
ZBED3		0.0060554263	
A1BG-AS1		0.006051289	
POP1		0.0060477466	
WHRN		0.0060444446	
GET4		0.006042777	
COQ6		0.006028325	
AP003774.4		0.006003145	
UNC5CL		0.006001792	
RPSAP18		0.0059988215	
CCDC15		0.0059967423	
DDIT4		0.005993542	
RP11-87F15.2		0.005960946	
C12orf76		0.005952091	
MED20		0.0059465184	
KPNA2		0.005918832	
SYT11		0.005888255	
H2AFY		0.0058750305	
CTD-2587M2.1		0.005850744	
RP11-440D17.3		0.0058402666	
SPTSSB		0.0058359755	
RP11-13A1.1		0.005819502	
CACNA2D2		0.0058018607	
LRRC75A-AS1		0.005801231	
C8orf88		0.0057989447	
APOBEC3G		0.0057936553	
RNLS		0.0057823365	
RP11-542M13.3		0.00577999	
ADCY9		0.0057717864	
SRP54		0.0057700286	
LIPE		0.0057617244	
HOXB2		0.0057468372	
DR1		0.0057384213	
SLC25A40		0.005724149	
MFSD2A		0.0057048127	
RNU6-431P		0.0056967153	
CAPN3		0.005687674	
RPL13AP25		0.00567611	
CTC-236F12.4		0.0056741154	
KDM6A		0.0056733564	
SMARCAL1		0.0056732413	
SERAC1		0.005665617	
AFAP1L2		0.0056637563	
SLC22A17		0.0056621474	
CMTM1		0.0056521245	
INSIG1		0.005651536	
MRPS9		0.0056125876	
GTF2H5		0.005608956	
IMMP2L		0.0055724806	
VPS9D1-AS1		0.0055681127	
AC079807.2		0.00556616	
ARPP19		0.00556527	
C6orf203		0.005556537	
UCKL1		0.0055539114	
RAB6A		0.0055101723	
LINC00968		0.0054932926	
BBOF1		0.005483598	
TMPPE		0.005467892	
ZNF530		0.005467105	
SLC25A42		0.005460302	
BTF3		0.0054554883	
C1orf204		0.005447175	
RP11-181E10.3		0.005434607	
EDC4		0.0054150987	
GCLM		0.0054113586	
LSM14A		0.0053983424	
AC074338.4		0.005394038	
PYROXD2		0.0053574042	
ZNF77		0.005353882	
ARHGAP32		0.0053203353	
ZNF689		0.00529967	
CHAF1A		0.005298979	
TPRKBP2		0.0052882223	
ELP4		0.005287561	
GDPGP1		0.005279549	
UQCRC2		0.005273047	
RP11-134K13.4		0.0052631344	
SRP54-AS1		0.005262982	
RP5-882C2.2		0.0052624885	
UBE2T		0.0052425154	
ALS2		0.005235298	
HCN3		0.0051843356	
RP11-158M2.3		0.00518154	
SSR4P1		0.005168662	
MIR3181		0.0051626833	
TCEANC		0.0051469323	
RP11-555M1.3		0.0051040477	
RP11-1020A11.1		0.005091481	
RP11-320M2.1		0.005091143	
YWHAZP2		0.0050835274	
BRAF		0.0050834036	
TSPAN18		0.0050759865	
DHFR		0.0050722165	
C6orf3		0.005061139	
AC073063.10		0.005048339	
AC007880.1		0.0050477097	
PLBD2		0.005037179	
STX18-AS1		0.005027649	
TRMO		0.0050246036	
LRRC20		0.0050196345	
RSRC1		0.005015213	
RPS15AP1		0.0050082467	
ZNF35		0.004955577	
YIPF6		0.0049514314	
AC007950.1		0.0049447054	
RP11-517P14.2		0.004940949	
MIR140		0.004930722	
DUSP7		0.0049227816	
DNAJC14		0.004921676	
ATE1-AS1		0.0049185683	
NDUFV2-AS1		0.004913234	
CTC-303L1.2		0.0049085296	
PID1		0.004901817	
SLC4A3		0.0048985244	
ZNF620		0.0048556495	
TAF4		0.004835529	
CASP6		0.004828459	
GPHN		0.0048275394	
MBD5		0.00480723	
IRAK2		0.00480681	
NAP1L4P1		0.004797013	
GLT8D1		0.0047776233	
ZNF93		0.0047701094	
MCF2L-AS1		0.0047652703	
ASPH		0.004765091	
ARPC5L		0.004760699	
LRRC27		0.0047281426	
SIGLEC18P		0.004726988	
USP6NL		0.0046745236	
AFAP1		0.0046630106	
RELL1		0.004644932	
LRRC37A3		0.0046343794	
SEC23A		0.0046296422	
TBPL1		0.0046234475	
HIVEP1		0.0046030777	
ARIH2OS		0.004584366	
SPIRE1		0.004564118	
LEAP2		0.0045330017	
CNN2P9		0.004530083	
RP11-4O1.2		0.004525299	
ZCWPW1		0.0045164838	
ERMN		0.0044963225	
MS4A4A		0.00449216	
PAPOLA		0.004480565	
AC004951.6		0.0044688615	
ABCC2		0.0044588917	
FAM91A1		0.004446513	
STAM2		0.0044256845	
TCHP		0.0044180984	
CSTA		0.004417575	
NOMO2		0.004398811	
RAB23		0.0043943943	
GDAP1		0.004394082	
HNRNPA1P48		0.0043892097	
PTPN13		0.0043842755	
RPS4XP16		0.0043814266	
GIGYF2		0.0043807086	
TCTN2		0.0043781316	
RP11-758P17.2		0.0043711583	
RP11-325F22.2		0.004344723	
EMP1		0.0043139956	
RP11-472N13.2		0.004311726	
MRGBP		0.004307522	
ZNF142		0.004300678	
TRAV34		0.0042983284	
RP11-336K24.12		0.004295916	
OLFM2		0.0042761615	
RP1-29C18.9		0.0042739776	
P3H4		0.0042733997	
SCMH1		0.0042467173	
RP11-13P5.1		0.0042411955	
OR7D2		0.004232965	
EIF2B3		0.0042309896	
GHRLOS		0.004228292	
ADAM10		0.00422207	
C9orf64		0.004217203	
SCAPER		0.0042095124	
FOXK2		0.0041943477	
HS2ST1		0.0041804244	
RNF38		0.004177324	
SOAT1		0.0041729053	
MTA3		0.0041709794	
MEGF8		0.004162954	
CCDC47		0.0041574063	
CNP		0.004146417	
GGH		0.004130936	
MRPS17		0.0041299756	
IGSF9B		0.004124571	
DBF4B		0.004121756	
RP11-67L2.2		0.004118967	
ENPP3		0.004109531	
RP11-381K20.2		0.0040977844	
RP5-888M10.2		0.004089331	
SFSWAP		0.004080733	
RP11-738E22.3		0.0040755747	
TCEA1P2		0.0040746783	
EPS8L2		0.0040664924	
RP11-493E12.2		0.0040455144	
CUZD1		0.0040209894	
RP5-1000K24.2		0.0040207845	
CTD-2622I13.3		0.0040201973	
RP11-409K20.7		0.004019928	
PRIM2		0.0040166187	
ZNF460		0.0039963843	
RP1-257A7.4		0.003964666	
NUP50-AS1		0.0039603636	
RP11-326K13.4		0.003957687	
C15orf61		0.0039498694	
RP13-270P17.3		0.0039465944	
RP11-2B6.3		0.0039460887	
PLAGL2		0.0039447555	
ACTG1P17		0.003943787	
SPHK1		0.0039336146	
AURKA		0.003922944	
RNU6-45P		0.0039204042	
MPZ		0.003916647	
TRAV35		0.003896251	
RP1-59D14.5		0.0038928841	
GTF2H2C		0.0038839167	
TRNP1		0.003856308	
LINC00662		0.0038496573	
RP11-443B20.1		0.003847515	
APOL1		0.0038128234	
TNFAIP1		0.0038075475	
RP11-214N9.1		0.0037937544	
SCLY		0.0037913432	
SLC25A23		0.003785378	
RP11-262H14.5		0.0037763752	
DCAF4L1		0.0037712906	
MRPL48		0.0037597774	
ETFDH		0.0037586808	
ADGRD1		0.0037545161	
ISCA2		0.0037481345	
WWC2		0.0037424099	
TM9SF1		0.0037397859	
PDXDC2P		0.0037318992	
RP11-1024P17.1		0.0037015255	
N4BP3		0.0036904502	
ZNF561-AS1		0.003686473	
LANCL2		0.0036857426	
DCP2		0.0036723705	
PPP4R1L		0.0036681918	
EPHB6		0.003663169	
ZNF528-AS1		0.0036460843	
RIPK2		0.0036308416	
DAGLA		0.0036219708	
GTF2IP14		0.003601554	
FRS3		0.0035952267	
RP11-290F5.2		0.003580123	
SNHG7		0.0035771697	
KB-431C1.5		0.003571093	
PPP1R21		0.0035565568	
NTN5		0.0035354143	
RNA5SP154		0.0035325824	
FNBP1L		0.003526454	
RAD51B		0.0035158354	
A2M-AS1		0.003512296	
RP11-517C16.2		0.0034869788	
C10orf35		0.0034703317	
CTD-2006K23.1		0.0034290522	
RP11-326C3.7		0.0034236114	
SIRT4		0.0034158921	
ZNF212		0.003406645	
HDDC2		0.0033972103	
SPTBN5		0.0033792846	
FAM179A		0.003377852	
RP13-580F15.2		0.0033753081	
CLEC12B		0.003370526	
TBC1D9		0.0033626505	
RPS20P33		0.0033580437	
HIRA		0.0033520993	
ZNF284		0.0033443496	
RP1-122P22.2		0.0033394122	
SCGB3A1		0.0033286405	
MIR371B		0.00332777	
SPCS2P4		0.0033254856	
RP11-223C24.1		0.003322986	
MKI67		0.003282135	
NEDD4		0.0032486457	
HEXIM1		0.0032389585	
C1RL-AS1		0.0032352793	
ANGEL1		0.00322747	
FBXO38		0.0032205528	
TMEM86A		0.0031985831	
CTD-2366F13.1		0.0031970695	
LINCR-0001		0.0031788354	
TMEM94		0.0031709012	
SPRY2		0.0031673503	
LMTK2		0.0031418367	
RP11-304F15.7		0.0031418337	
DEPDC5		0.0031379557	
DTX3		0.0031254385	
TAOK1		0.0031126505	
RNF8		0.0031115054	
KCNH2		0.0031102044	
NTRK1		0.0031097846	
ATP6V1E2		0.003102094	
USP12		0.0030976536	
LL22NC03-80A10.6		0.0030935747	
RP11-890B15.3		0.003089563	
KIAA0922		0.0030773666	
SAR1A		0.0030568643	
LRR1		0.0030497396	
ZMPSTE24		0.0030363263	
PARP3		0.0030277828	
CLYBL		0.0030276824	
RP11-428J1.5		0.003027023	
ADD3-AS1		0.0030256342	
SNORA40		0.0030109172	
NLN		0.0030059945	
DCLRE1B		0.002988682	
FBXW11		0.0029534525	
TMED2		0.0029519398	
RP11-253I19.3		0.0029421155	
ZSCAN32		0.0029341062	
FAM120B		0.002923951	
LINC00094		0.0029230167	
CCR5		0.0029041993	
ITPRIPL1		0.0028883782	
RP11-449J21.5		0.0028814015	
PPP2CB		0.0028685408	
CHD8		0.0028637124	
RP11-43A14.1		0.0028630919	
SRPRB		0.0028441225	
RNU6-945P		0.002840866	
NBPF1		0.0028406582	
GOT1		0.0028343361	
FEN1		0.0027940625	
INE1		0.0027726681	
FXN		0.0027676944	
PMM2		0.002747936	
CPEB3		0.0027450062	
RP11-830F9.6		0.002716874	
DAAM1		0.002700077	
PALLD		0.002696751	
CRCP		0.002693637	
LINC01480		0.0026750653	
KTI12		0.0026723505	
A3GALT2		0.0026694986	
PLEKHG1		0.002646696	
SGMS1		0.002638494	
INTS6		0.002637874	
CCDC86		0.002632525	
TOP2A		0.0026300042	
RP11-463O12.3		0.0026137873	
RP11-266J6.2		0.0025734345	
C5orf45		0.002564007	
HOOK3		0.002557587	
DCAF8		0.0025529084	
NGLY1		0.0025474466	
PRRT2		0.0025439644	
P2RY11		0.0025435216	
CHRNB1		0.0025163959	
OSGEPL1-AS1		0.002486113	
RP11-467D6.1		0.0024740747	
GS1-124K5.12		0.0024693564	
NUDCD3		0.0024125332	
RP1-257I20.14		0.0024072228	
LRRC6		0.002400551	
AHCYL2		0.0023919863	
AC078899.1		0.0023819963	
JMJD7		0.0023780856	
RNU6-1		0.0023590021	
THRA		0.0023423738	
ZNF529-AS1		0.0023216724	
MYO1D		0.0023076113	
STK17A		0.0023064485	
LDLR		0.0022991716	
CDK20		0.0022903613	
BNIP1		0.002287645	
GBP6		0.0022852314	
ZNF34		0.0022846048	
DSTN		0.002282596	
ZNF526		0.0022711372	
MRPL18		0.0022357206	
CTD-2540F13.2		0.0022325055	
SETD4		0.00219922	
MIR4539		0.0021983045	
TACC1		0.0021904204	
RP5-827C21.6		0.0021827966	
AC005534.8		0.0021775793	
HINT3		0.0021688796	
ZNF3		0.002159344	
OPA3		0.0021403767	
TRIT1		0.0021357883	
TBC1D12		0.0021339215	
PRPF19		0.0020977785	
GPR160		0.0020866937	
EXOC6		0.0020765387	
NDUFA9		0.0020586962	
RP11-151N17.1		0.0020486447	
ATN1		0.0020470237	
HGH1		0.0020460037	
APTR		0.0020363247	
RP11-23J9.5		0.0020349734	
PPP1R13L		0.0020269218	
STPG1		0.002020847	
PMS2P4		0.0020128684	
MILR1		0.0020083063	
SERPINB2		0.0019992231	
RGCC		0.0019975079	
CLEC6A		0.0019806486	
FAM161B		0.0019786598	
BFSP1		0.0019775103	
SGPL1		0.0019512895	
ALS2CL		0.0019461664	
RP4-773N10.4		0.0019389372	
ADCK1		0.0019216831	
CTD-2619J13.16		0.0019166075	
SLC25A47P1		0.0018981273	
ANKRD39		0.0018549376	
ITFG1		0.0018388175	
SLC37A1		0.0018284671	
RP3-508I15.22		0.0018272749	
ZBTB40-IT1		0.0018225557	
AC009403.2		0.001805626	
RP5-940J5.6		0.001801034	
ZDHHC14		0.0017943777	
RAB9A		0.0017943658	
EPS8L1		0.0017752553	
RP11-1275H24.2		0.0017734026	
SMKR1		0.0017716612	
KIAA1191		0.0017613181	
KRT18		0.0017582661	
MPI		0.0017579946	
RP11-1007O24.2		0.00175435	
RP11-380L11.4		0.0017416301	
RP4-739H11.3		0.0017401887	
MTMR8		0.0017371858	
GATB		0.001709073	
DLEC1		0.001696161	
NCAPH		0.0016851041	
EPB41L4A		0.0016808799	
SNORD124		0.0016643053	
UBE2I		0.001600032	
STAG3L1		0.001519388	
RAP2C-AS1		0.001517594	
RP11-707M3.3		0.0015088462	
ZNF853		0.0014904962	
BSDC1		0.0014865964	
AC073046.25		0.0014610009	
RP5-890O3.9		0.0014577233	
PARD6B		0.0014553142	
RP11-779O18.2		0.0014481416	
BCL2L2		0.001442939	
ZKSCAN4		0.0014418331	
RP11-476D10.1		0.0014179187	
FAF1		0.0014138203	
CLMN		0.0013846955	
STS		0.0013844954	
NBAS		0.0013635795	
VWA7		0.001360677	
ANKLE2		0.0013556086	
RP11-159N11.4		0.0013463027	
KDM4A		0.0012951888	
DCUN1D2		0.0012906465	
ZP3		0.001283933	
PKP4		0.0012672808	
SH3PXD2A		0.0012298898	
MPLKIP		0.0012266567	
FAM13A		0.0012195094	
NUDT19		0.0012132667	
TM2D2		0.0012122401	
MBLAC1		0.0012097766	
IGHE		0.0012085764	
RP11-557L19.1		0.0011895153	
ZSWIM7		0.0011802732	
CREB1		0.0011616522	
ATG9B		0.0011109519	
PIGC		0.0010964603	
CLCF1		0.0010728656	
PPA2		0.0010719065	
RP11-660L16.2		0.0010528474	
COG8		0.0010228571	
RP11-767N6.2		9.750448E-4	
CTD-2134A5.3		9.743939E-4	
RP4-545C24.1		9.6513814E-4	
TMEM144		9.5809315E-4	
RP11-212P7.2		9.4799395E-4	
PUS3		9.224603E-4	
TSFM		9.209933E-4	
PIGV		9.102002E-4	
IL15RA		9.08756E-4	
KLC1		9.0664026E-4	
PER2		8.9557236E-4	
RP3-355L5.5		8.856604E-4	
SPNS1		8.78057E-4	
GATM		8.5628673E-4	
GGT7		8.380146E-4	
ARMCX6		8.163397E-4	
FBXO25		7.723288E-4	
SMAD2		7.695734E-4	
CCDC183-AS1		7.537883E-4	
GCSAML		7.4646034E-4	
GUCA1B		7.397585E-4	
RNU7-57P		7.3842023E-4	
ZNF707		7.30575E-4	
RNU6-759P		7.0417894E-4	
AC005255.3		6.930946E-4	
HCG4P3		6.917868E-4	
TRAIP		6.907852E-4	
PRKAR2A-AS1		6.876837E-4	
RPL5P34		6.8378163E-4	
UCK2		6.7515776E-4	
CIAO1		6.635755E-4	
ZFP41		6.614905E-4	
LRRC42		6.508732E-4	
ERICH1		6.303945E-4	
BHLHE40-AS1		6.300382E-4	
PXN-AS1		6.20278E-4	
RP11-446N19.1		6.0272415E-4	
TTLL5		5.8924465E-4	
SLC17A5		5.8184494E-4	
POLB		5.7952566E-4	
NEURL4		5.76157E-4	
MIR4685		5.7431066E-4	
ATP5C1		5.6410785E-4	
RIPK1		5.56873E-4	
H1FX		5.448051E-4	
ST3GAL1		5.412024E-4	
CENPBD1		5.394934E-4	
TVP23C		5.275772E-4	
LOXHD1		5.1785127E-4	
RP11-196G18.3		4.949536E-4	
FAM86C2P		4.7712916E-4	
LAMP5		4.7149227E-4	
RP1-8B1.4		4.5626037E-4	
THADA		4.494426E-4	
ITGA3		4.4884524E-4	
LMO4		4.4705428E-4	
SLC35B2		4.468828E-4	
RP1-122O8.7		4.275503E-4	
ZNF257		4.2681996E-4	
TGM1		3.8664395E-4	
MAP7		3.8465572E-4	
SPATA41		3.716081E-4	
RP11-304L19.3		3.7023483E-4	
PHKG1		3.63551E-4	
NHS		3.4896014E-4	
SGSM1		3.473467E-4	
MC1R		3.4412064E-4	
TPT1P9		3.440201E-4	
MUM1		3.1125563E-4	
RP5-1042I8.7		2.9945985E-4	
RP11-278A23.1		2.978E-4	
CDH24		2.9514852E-4	
NCBP2-AS2		2.8137187E-4	
XXbac-B444P24.13		2.7606898E-4	
C3		2.3562711E-4	
IPO5P1		2.1601943E-4	
ACPP		2.1268376E-4	
RASA4		2.0551236E-4	
CELSR2		2.0529066E-4	
TNK2-AS1		1.975061E-4	
LXN		1.9341515E-4	
LL09NC01-251B2.3		1.7634188E-4	
KIF19		1.7336385E-4	
RP13-216E22.4		1.6376462E-4	
CDKN2C		1.6375212E-4	
TRAV26-1		1.4818949E-4	
MAP2K1		1.2887552E-4	
MAP3K12		1.2260684E-4	
SLX4		1.1806894E-4	
ANKRD23		1.1063982E-4	
DPH7		1.0767359E-4	
EEF1A1P9		9.024845E-5	
ZSWIM6		7.7033255E-5	
C8orf31		3.83811E-5	
RP11-134G8.7		3.4405708E-5	
TIPARP		3.2329623E-5	
CEP164		1.1467889E-5	
TLE2		6.586018E-6	
DCUN1D3		4.6823116E-6	
ACP6		1.9076558E-6	
TTN-AS1		-1.472161E-5	
RP11-362K14.7		-3.675382E-5	
Z84812.4		-7.0037226E-5	
AGPAT3		-7.5975055E-5	
AC108488.4		-9.4784795E-5	
PVT1		-1.0959341E-4	
UBTF		-1.3679908E-4	
FGD4		-1.5214927E-4	
NRBP2		-1.7990418E-4	
OSGIN2		-1.9102437E-4	
RP11-484D2.4		-1.9361264E-4	
ABHD6		-2.016601E-4	
TTC5		-2.1956967E-4	
REEP5		-2.2598909E-4	
PHF2		-2.2875558E-4	
MAP2K6		-2.4287321E-4	
SMURF1		-2.6889704E-4	
CTD-2017C7.2		-2.8177086E-4	
MEST		-2.9061985E-4	
SLC38A6		-3.0458858E-4	
HDAC6		-3.135726E-4	
CKS1B		-3.2606782E-4	
HAVCR1		-3.550728E-4	
PCK2		-3.634458E-4	
RRP7BP		-3.6666647E-4	
WDR47		-3.689062E-4	
TXNDC17		-3.7866825E-4	
SNAI3-AS1		-3.8041727E-4	
ZWINT		-3.8478596E-4	
CDH23		-3.9024765E-4	
DET1		-4.1275614E-4	
CLCN3		-4.3376844E-4	
FANCE		-4.5518292E-4	
ZNF500		-4.8221226E-4	
RP11-383B4.4		-4.8434825E-4	
SEPT14P4		-4.898522E-4	
DLGAP1-AS2		-4.903771E-4	
HFE		-4.948024E-4	
BNIP2		-5.1988784E-4	
SNORD71		-5.2825647E-4	
VPS26A		-5.346445E-4	
ZEB2-AS1		-5.6956185E-4	
RP11-91P24.7		-5.7140394E-4	
LSM12		-5.7635724E-4	
NUP58		-5.789399E-4	
GINS3		-5.865535E-4	
EPS8		-5.86813E-4	
RAB33B		-5.986277E-4	
RBMS1P1		-5.995872E-4	
RP11-351D16.3		-6.097631E-4	
DIAPH2		-6.231892E-4	
IGKV2D-30		-6.278836E-4	
MIR4786		-6.292603E-4	
TPK1		-6.3201576E-4	
ZNF48		-6.326679E-4	
ADK		-6.500774E-4	
ANKRD24		-6.52524E-4	
RDH10		-6.62597E-4	
KRAS		-6.75851E-4	
ANXA2R		-6.780191E-4	
GPN1		-6.8366807E-4	
RUBCN		-6.86973E-4	
RP11-37B2.1		-6.9195876E-4	
SGSH		-7.200538E-4	
FAM220A		-7.33458E-4	
DEXI		-7.418094E-4	
TAB1		-7.58814E-4	
MMACHC		-7.656495E-4	
SMAD1		-7.773386E-4	
RP11-798K23.5		-7.92737E-4	
LINC01431		-8.007768E-4	
SNHG20		-8.131429E-4	
PMS2P5		-8.1586593E-4	
C22orf34		-8.174141E-4	
CTC-487M23.7		-8.2711264E-4	
NPM1P25		-8.3533686E-4	
URGCP		-8.5452915E-4	
AAGAB		-8.598612E-4	
DBP		-8.647339E-4	
KYNU		-8.6821883E-4	
RP11-168J18.6		-8.7399274E-4	
RP11-452L6.1		-8.879282E-4	
BRD9		-8.8938157E-4	
ZSCAN16		-9.0830855E-4	
CUBN		-9.092687E-4	
RP11-154H23.3		-9.3668164E-4	
KLHL26		-9.4599667E-4	
USP35		-9.5239317E-4	
MLEC		-9.5965643E-4	
KLF11		-9.945714E-4	
DDTL		-9.947101E-4	
RP3-402G11.28		-0.0010048716	
PRDM1		-0.0010122014	
MCTS1		-0.0010136238	
LONP2		-0.0010179611	
IL20RB		-0.0010245556	
TRBV2		-0.0010445518	
SPSB1		-0.0010454564	
SNTB1		-0.0010553485	
AC009495.2		-0.0010674545	
HARS		-0.0010751231	
PAK4		-0.0010762248	
SNX24		-0.0010875692	
LINC00176		-0.0011323658	
PCF11-AS1		-0.0011503812	
NECAB3		-0.0011585868	
YIPF4		-0.0011648134	
FAM110B		-0.0011688302	
LINC00115		-0.0011960359	
PPIP5K1		-0.0012016887	
ZDHHC8		-0.0012089947	
YPEL5		-0.0012163066	
SMIM8		-0.0012189365	
PI4KAP2		-0.0012271784	
XKRX		-0.0012323587	
AZIN1		-0.0012335846	
ANKRD52		-0.0012422219	
RP11-346C20.3		-0.0012516238	
RPH3AL		-0.0012594877	
SLC35E4		-0.0012604113	
CDKL5		-0.0012695839	
CCSAP		-0.0012831669	
RP11-430B1.2		-0.0012924031	
NMI		-0.0012934448	
PLCB1		-0.0013107674	
QPRT		-0.001313239	
AC004980.7		-0.0013227866	
TTC8		-0.0013361376	
CTB-119C2.1		-0.0013511184	
KMT2C		-0.0013597045	
PLCL1		-0.0013948872	
PTCH2		-0.0014017371	
VAPB		-0.0014063965	
PAN3-AS1		-0.0014074661	
SNX6		-0.001427575	
EXOC4		-0.00144113	
TCP1		-0.0014483195	
C9orf66		-0.0014602656	
MIR635		-0.0014650256	
RP11-933H2.4		-0.0014787195	
TCEAL3		-0.0014803415	
SLC40A1		-0.0014871674	
CHUK		-0.0014892665	
GRB10		-0.0014953386	
IFRD1		-0.0015004745	
RP11-649A18.5		-0.0015087413	
RP11-35G9.3		-0.0015156757	
PHF7		-0.0015315933	
CENPO		-0.0015509996	
ZNF767P		-0.0015580094	
RP11-73K9.3		-0.0015580549	
SIRPG		-0.0015645961	
ADGRG5		-0.0015930773	
RP11-445P17.8		-0.0016067085	
RP11-798M19.6		-0.0016185079	
CAMLG		-0.0016226978	
RP3-508I15.18		-0.0016302352	
DAPP1		-0.0016851835	
ATP9B		-0.0017130529	
MT1XP1		-0.001734329	
NETO2		-0.0017355899	
ILF2		-0.0017359151	
GOLGB1		-0.0017387819	
RP11-874J12.4		-0.0017674889	
RP1-244F24.1		-0.0017675353	
SQLE		-0.001775185	
EPDR1		-0.0017772468	
P2RY1		-0.0018044842	
C9orf3		-0.0018269384	
SEC61G		-0.0018414718	
IFT172		-0.0018474573	
NREP		-0.0018507421	
SLC16A11		-0.0018554619	
CH17-340M24.3		-0.0018647978	
CRYBB2P1		-0.0018682429	
HGF		-0.0018827069	
MECR		-0.0018902584	
KIF23		-0.0019052675	
KIF11		-0.0019052925	
COQ10B		-0.0019138792	
IBA57		-0.001924472	
WARS2		-0.0019401151	
MRPS10		-0.0019498118	
TMEM254		-0.0019605872	
LSM14B		-0.0019651856	
ZNF814		-0.0019687	
PSMG2		-0.0019727806	
ACO1		-0.0019762337	
LAMB2		-0.001979705	
ZNF503		-0.001989199	
CHAC2		-0.0019911942	
RP11-856M7.7		-0.0019915905	
RP5-1074L1.1		-0.0019918864	
PI4K2A		-0.0020117615	
MFGE8		-0.002013962	
GPR89A		-0.0020155709	
CDKN2A		-0.0020402032	
TAS2R20		-0.002045365	
HOXB4		-0.002051967	
RP11-597D13.9		-0.0020522764	
TRAJ3		-0.0020698777	
UGP2		-0.0020768733	
CHCHD6		-0.0020847418	
CACNG6		-0.002096948	
SAYSD1		-0.0021028693	
